Wall time,Step,Value
1597144966.4651487,42,96.4340591430664
1597144997.87716,167,92.76165771484375
1597145013.4263225,229,95.05564880371094
1597145082.1430058,474,97.73881530761719
1597145097.7324653,536,89.52501678466797
1597145108.5823722,579,91.13603210449219
1597145110.3509028,586,91.2149429321289
1597145122.4492087,634,86.42349243164062
1597145125.6900837,647,92.9801025390625
1597145148.7182333,714,91.55729675292969
1597145172.3927555,808,92.226806640625
1597145224.2589693,1014,93.5472412109375
1597145311.0361214,1333,95.25674438476562
1597145324.0883734,1385,89.62860870361328
1597145325.8405037,1392,89.47750091552734
1597145343.3770475,1436,95.0247573852539
1597145407.3880215,1691,92.3750991821289
1597145418.2725823,1734,91.7466049194336
1597145419.0283513,1737,92.14543914794922
1597145460.8165894,1877,94.23548889160156
1597145470.834373,1917,93.01537322998047
1597145500.8284862,2036,91.49036407470703
1597145575.5708148,2307,91.8094482421875
1597145596.185253,2389,90.58116149902344
1597145627.0829532,2485,94.23777770996094
1597145627.3376088,2486,90.28137969970703
1597145677.4514432,2685,88.48522186279297
1597145773.122844,3038,90.2082290649414
1597145828.2568347,3230,93.18830871582031
1597145832.2682068,3246,93.83443450927734
1597145847.2002573,3305,93.49839782714844
1597145933.0909522,3618,91.15077209472656
1597145933.5975323,3620,90.5758285522461
1597145946.2805603,3670,88.96929931640625
1597145984.5658906,3821,91.90789794921875
1597146025.716776,3956,94.00946044921875
1597146124.1443584,4317,87.11116790771484
1597146145.1314135,4400,88.48200988769531
1597146168.3772614,4492,85.99473571777344
1597146172.6737099,4509,87.89310455322266
1597146221.67593,4676,87.99247741699219
1597146249.8633268,4788,88.59892272949219
1597146302.883177,4971,88.08946228027344
1597146344.0651083,5134,88.45902252197266
1597146404.1551082,5345,86.81233978271484
1597146407.6977286,5359,86.82852935791016
1597146506.4434907,5723,85.15785217285156
1597146542.0992553,5864,84.42484283447266
1597146553.0044005,5907,86.76885986328125
1597146580.849428,5990,84.10603332519531
1597146633.877675,6200,82.17244720458984
1597146638.7052908,6219,79.7982406616211
1597146735.4508228,6574,82.86286163330078
1597146773.7357602,6699,82.81303405761719
1597146776.8086054,6711,81.02713012695312
1597146813.170069,6854,80.02587890625
1597146841.5362864,6966,81.7520751953125
1597146896.4428222,7155,76.54043579101562
1597146953.7952938,7382,81.58492279052734
