Wall time,Step,Value
1575401397.3771393,0,2.4080801010131836
1575401441.159625,1,2.0806972980499268
1575401488.3303788,2,1.9575958251953125
1575401535.0691876,3,1.7069288492202759
1575401581.8709152,4,1.5290460586547852
1575401628.8816235,5,1.372054934501648
1575401675.9672172,6,1.284201979637146
1575401722.978975,7,1.225229263305664
1575401769.9878259,8,1.1788356304168701
1575401817.147049,9,1.1192243099212646
1575401864.0546305,10,1.040297031402588
1575401911.093226,11,0.958628237247467
1575401958.2373312,12,0.9614375829696655
1575402005.3264523,13,0.9161259531974792
1575402052.5761096,14,0.8857942223548889
1575402099.6727078,15,0.8547548055648804
1575402146.9189222,16,0.8316493034362793
1575402194.1429117,17,0.8116651177406311
1575402241.3330445,18,0.776000440120697
1575402288.495678,19,0.7629930377006531
1575402335.6221173,20,0.7484340667724609
1575402382.8051805,21,0.7269584536552429
1575402429.9922922,22,0.7131438255310059
1575402477.192724,23,0.6754739880561829
1575402524.2912333,24,0.6747353672981262
1575402571.4530876,25,0.6569259762763977
1575402618.441722,26,0.6531190276145935
1575402665.758976,27,0.6344113945960999
1575402713.0675347,28,0.6180911660194397
1575402760.2430067,29,0.603162407875061
1575402807.5219223,30,0.5889468789100647
1575402854.7163892,31,0.5925421714782715
1575402902.0119498,32,0.571108877658844
1575402949.2353058,33,0.5655016303062439
1575402996.3778427,34,0.5646600723266602
1575403043.5439177,35,0.554548978805542
1575403090.7507346,36,0.533604085445404
1575403137.8351324,37,0.5245943069458008
1575403185.0122929,38,0.5161172747612
1575403232.2462375,39,0.507144570350647
1575403279.3636925,40,0.5054449439048767
1575403326.6326787,41,0.5020159482955933
1575403373.8457382,42,0.5067221522331238
1575403421.1404552,43,0.494280070066452
1575403468.3432071,44,0.4750184714794159
1575403515.5366592,45,0.46524715423583984
1575403562.81357,46,0.457541286945343
1575403610.0527353,47,0.4468929171562195
1575403657.185979,48,0.44905558228492737
1575403704.3723593,49,0.4387519955635071
1575403751.4554224,50,0.43439429998397827
1575403798.7579894,51,0.4339275658130646
1575403846.0075607,52,0.430103600025177
1575403893.4014676,53,0.41869986057281494
1575403940.6687267,54,0.40838879346847534
1575403987.9268634,55,0.4046230614185333
1575404035.0082066,56,0.3942776918411255
1575404082.151069,57,0.4249385893344879
1575404129.2194316,58,0.4025552570819855
1575404176.4999318,59,0.401784211397171
1575404223.6777573,60,0.38758885860443115
1575404271.048942,61,0.3881431818008423
1575404318.5209591,62,0.3866920471191406
1575404365.7469068,63,0.373495876789093
1575404412.9866257,64,0.3740493655204773
1575404460.159063,65,0.3777095079421997
1575404507.4351757,66,0.3657462000846863
1575404554.5846286,67,0.37078171968460083
1575404601.8942351,68,0.34591469168663025
1575404649.0110695,69,0.36991292238235474
1575404696.5081804,70,0.35470882058143616
1575404743.7170858,71,0.3471290171146393
1575404790.9946592,72,0.3337571620941162
1575404838.1460905,73,0.3426276445388794
1575404885.4693484,74,0.34037238359451294
1575404932.8529248,75,0.3421746492385864
1575404980.2641873,76,0.33138081431388855
1575405027.7158995,77,0.3372509479522705
1575405075.059578,78,0.3371376097202301
1575405122.3010123,79,0.320665568113327
1575405169.5600357,80,0.31915774941444397
1575405216.8128343,81,0.3100671172142029
1575405264.2113886,82,0.3116251528263092
1575405311.4502907,83,0.32009556889533997
1575405358.8249297,84,0.3094530999660492
1575405405.9556324,85,0.29781296849250793
1575405453.2684562,86,0.31676796078681946
1575405500.577083,87,0.3038865327835083
1575405547.7242403,88,0.30625730752944946
1575405595.1904478,89,0.307453989982605
1575405642.4329753,90,0.3027450144290924
1575405689.7120357,91,0.29027003049850464
1575405737.0193598,92,0.2935522496700287
1575405784.2397654,93,0.29834413528442383
1575405831.5935323,94,0.2960657477378845
1575405878.866245,95,0.2797885239124298
1575405926.0833998,96,0.28445860743522644
1575405973.3584535,97,0.27946582436561584
1575406020.639684,98,0.2841123938560486
1575406067.9508266,99,0.2781091332435608
1575406115.2354631,100,0.27331557869911194
1575406162.3987665,101,0.27298703789711
1575406209.7062151,102,0.27171099185943604
1575406257.0502257,103,0.2694666087627411
1575406304.3981206,104,0.26949968934059143
1575406351.5204918,105,0.26636648178100586
1575406398.858948,106,0.2626152038574219
1575406446.0336416,107,0.2533646523952484
1575406493.4564092,108,0.25443562865257263
1575406540.6003017,109,0.27317532896995544
1575406588.0049663,110,0.2725902497768402
1575406635.1922066,111,0.2519071400165558
1575406682.61162,112,0.25841063261032104
1575406730.1197526,113,0.26042604446411133
1575406777.4963527,114,0.25698649883270264
1575406824.8468113,115,0.24885578453540802
1575406872.126159,116,0.2425171434879303
1575406919.5609837,117,0.2562231421470642
1575406966.779141,118,0.25348901748657227
1575407014.15354,119,0.24365736544132233
1575407061.4764845,120,0.24395745992660522
1575407108.8370774,121,0.24777469038963318
1575407156.210298,122,0.24162180721759796
1575407203.6308174,123,0.22935520112514496
1575407251.2342615,124,0.24395787715911865
1575407298.371601,125,0.2449786514043808
1575407345.6366155,126,0.23150251805782318
1575407393.1191883,127,0.23751208186149597
1575407440.2787118,128,0.23293983936309814
1575407487.617031,129,0.2374761998653412
1575407535.0576146,130,0.23147056996822357
1575407582.1432374,131,0.23352329432964325
1575407629.3589807,132,0.2295704334974289
1575407676.8008418,133,0.23174706101417542
1575407724.2831795,134,0.22866450250148773
1575407771.513809,135,0.23649662733078003
1575407818.9232605,136,0.23414228856563568
1575407866.3476734,137,0.22880002856254578
1575407913.5535774,138,0.22620615363121033
1575407960.8579552,139,0.21907341480255127
1575408008.3419695,140,0.21960760653018951
1575408055.6305742,141,0.21276113390922546
1575408103.0844417,142,0.21297311782836914
1575408150.2051728,143,0.216632679104805
1575408197.7340531,144,0.22291982173919678
1575408244.9801686,145,0.22392408549785614
1575408292.3700283,146,0.21582892537117004
1575408339.7604752,147,0.21237148344516754
1575408387.2176461,148,0.22016564011573792
1575408434.6470082,149,0.2199205458164215
1575408481.9680226,150,0.22102396190166473
1575408529.3033123,151,0.21665270626544952
1575408576.7256346,152,0.2229735404253006
1575408624.3204174,153,0.22121001780033112
1575408671.6577387,154,0.20903059840202332
1575408718.895668,155,0.2109619677066803
1575408766.2833803,156,0.20873142778873444
1575408813.7963486,157,0.20386211574077606
1575408860.9036334,158,0.21286574006080627
1575408908.2815092,159,0.2116268277168274
1575408955.5307612,160,0.20599345862865448
1575409003.0640924,161,0.2028328776359558
1575409050.4783974,162,0.20123696327209473
1575409097.818506,163,0.20451049506664276
1575409145.4710648,164,0.20560342073440552
1575409192.8926857,165,0.2077411413192749
1575409240.3339684,166,0.2034539133310318
1575409287.6354935,167,0.1993180811405182
1575409335.0467644,168,0.20332232117652893
1575409382.4257004,169,0.20058384537696838
1575409429.8000596,170,0.2025466412305832
1575409477.3000078,171,0.20392753183841705
1575409524.6023295,172,0.20700177550315857
1575409572.0960996,173,0.1963667869567871
1575409619.4302545,174,0.20438653230667114
1575409666.7834876,175,0.19914519786834717
1575409714.1611917,176,0.20353764295578003
1575409761.5763268,177,0.19932124018669128
1575409809.1142638,178,0.20020286738872528
1575409856.2567437,179,0.19775724411010742
1575409903.8715553,180,0.187569260597229
1575409951.4337575,181,0.19444912672042847
1575409998.8943384,182,0.19054299592971802
1575410046.325232,183,0.18831312656402588
1575410093.740495,184,0.1908397078514099
1575410141.0598629,185,0.18906377255916595
1575410188.6450944,186,0.1902107298374176
1575410236.1209378,187,0.18109922111034393
1575410283.57982,188,0.1918649524450302
1575410330.9838898,189,0.17794986069202423
1575410378.24093,190,0.18798822164535522
1575410425.6603289,191,0.1910122185945511
1575410473.1691194,192,0.18658563494682312
1575410520.5407753,193,0.19746948778629303
1575410568.041973,194,0.19171713292598724
1575410615.4348123,195,0.1918410062789917
1575410662.92726,196,0.180804044008255
1575410710.3809016,197,0.17477639019489288
1575410757.7919812,198,0.19026857614517212
1575410805.2680645,199,0.18082424998283386
1575410852.7833545,200,0.18104182183742523
1575410900.2245145,201,0.18404968082904816
1575410947.686933,202,0.18966452777385712
1575410995.1169016,203,0.19382517039775848
1575411042.5139244,204,0.1822650134563446
1575411090.049973,205,0.17954769730567932
1575411137.4420848,206,0.18490713834762573
