Wall time,Step,Value
1575401463.7689605,0,2.414752244949341
1575401532.0019543,1,1.3947975635528564
1575401606.3261306,2,0.904278039932251
1575401680.3240488,3,0.7294422388076782
1575401754.1189783,4,0.6292259097099304
1575401828.0851014,5,0.5689658522605896
1575401901.9584656,6,0.5190728306770325
1575401975.9841893,7,0.4794897139072418
1575402050.3015919,8,0.44914162158966064
1575402124.0891976,9,0.4216395914554596
1575402198.2988431,10,0.40149521827697754
1575402272.2610762,11,0.3784458339214325
1575402346.178502,12,0.36253243684768677
1575402420.5304587,13,0.3435909152030945
1575402494.8328035,14,0.33107423782348633
1575402568.7056987,15,0.3119875490665436
1575402642.8379824,16,0.3048511743545532
1575402717.066029,17,0.29642799496650696
1575402791.0394526,18,0.2837527394294739
1575402865.1983263,19,0.27623623609542847
1575402939.1494448,20,0.2683766186237335
1575403013.2457926,21,0.25707054138183594
1575403087.2943065,22,0.24974395334720612
1575403161.6670094,23,0.24593952298164368
1575403235.6612644,24,0.2370687574148178
1575403309.692111,25,0.23200175166130066
1575403383.8280613,26,0.22503988444805145
1575403458.2057402,27,0.2206805944442749
1575403532.3427858,28,0.2156408429145813
1575403606.621866,29,0.20552179217338562
1575403680.426933,30,0.20534704625606537
1575403755.0610745,31,0.20267561078071594
1575403829.2885513,32,0.19911673665046692
1575403903.4858534,33,0.19181044399738312
1575403977.4596741,34,0.18860334157943726
1575404051.9344938,35,0.18588195741176605
1575404126.0039368,36,0.18004481494426727
1575404200.2146194,37,0.1802816092967987
1575404274.361096,38,0.17373168468475342
1575404348.2204468,39,0.172536700963974
1575404422.477632,40,0.17053112387657166
1575404496.6473567,41,0.16601093113422394
1575404570.972591,42,0.16330476105213165
1575404645.3949506,43,0.16130675375461578
1575404719.9137154,44,0.1634514182806015
1575404794.1201549,45,0.15449818968772888
1575404868.5808787,46,0.15396568179130554
1575404943.0411832,47,0.1530589610338211
1575405017.1641471,48,0.1508076936006546
1575405091.1338193,49,0.14391101896762848
1575405165.3343487,50,0.14541231095790863
1575405239.450987,51,0.14393587410449982
1575405313.9085207,52,0.1417958289384842
1575405387.8147838,53,0.13987727463245392
1575405462.413847,54,0.13957978785037994
1575405536.3626583,55,0.13689632713794708
1575405610.233174,56,0.13640226423740387
1575405684.4248226,57,0.13513414561748505
1575405758.429475,58,0.133202463388443
1575405832.43501,59,0.12989068031311035
1575405906.9135282,60,0.13058272004127502
1575405980.9002306,61,0.12786629796028137
1575406054.8849654,62,0.1278315633535385
1575406129.0445983,63,0.128823921084404
1575406203.039445,64,0.12151879817247391
1575406277.1644788,65,0.12394098192453384
1575406351.17288,66,0.12335009127855301
1575406425.223968,67,0.12038369476795197
1575406499.0823612,68,0.1212458610534668
1575406573.430094,69,0.11818192154169083
1575406647.3900013,70,0.11490141600370407
1575406721.5027568,71,0.11734287440776825
