Wall time,Step,Value
1591371000.3595784,42,0.2659972310066223
1591371007.8744287,167,0.21488942205905914
1591371011.7278843,229,0.24551501870155334
1591371035.3081486,474,0.2050015926361084
1591371039.1887317,536,0.14397448301315308
1591371041.7958145,579,0.2631358504295349
1591371042.212307,586,0.41303378343582153
1591371045.0916138,634,0.4510384202003479
1591371045.8840811,647,0.23067186772823334
1591371050.0769718,714,0.436720609664917
1591371055.9574015,808,0.27304041385650635
1591371076.4244592,1014,0.5769004821777344
1591371096.0128415,1333,0.4543471336364746
1591371107.5065515,1385,0.14417293667793274
1591371107.9542563,1392,0.9046638011932373
1591371110.7404184,1436,1.1115599870681763
1591371126.3235574,1691,0.7036033272743225
1591371129.0100458,1734,0.29649636149406433
1591371129.1886022,1737,0.651402473449707
1591371146.041664,1877,1.263796329498291
1591371148.552617,1917,0.4980347454547882
1591371155.9521747,2036,0.40384641289711
1591371180.6474378,2307,0.44345635175704956
1591371185.6006622,2389,0.5042431354522705
1591371191.5137439,2485,0.5633727312088013
1591371191.5732315,2486,0.7323845028877258
1591371203.7034845,2685,1.2278026342391968
1591371233.5060477,3038,0.5059477686882019
1591371253.7241201,3230,1.002294898033142
1591371254.7084188,3246,0.4000301957130432
1591371258.2745917,3305,1.3485404253005981
1591371285.9433556,3618,0.5829724073410034
1591371286.060015,3620,0.9852233529090881
1591371289.1399357,3670,0.6110720038414001
1591371298.3908987,3821,0.544060230255127
1591371306.6262105,3956,0.8419352173805237
1591371337.1054816,4317,0.41574448347091675
1591371342.1464477,4400,1.4265941381454468
1591371347.7751856,4492,0.5983620882034302
1591371357.353604,4509,0.3724430203437805
1591371367.5702202,4676,0.6248297691345215
1591371374.5591257,4788,0.33929505944252014
1591371394.054633,4971,0.12713755667209625
1591371403.9136808,5134,0.46429672837257385
1591371416.8413038,5345,1.6653519868850708
1591371417.6699345,5359,0.7699167728424072
1591371448.2728846,5723,0.4006305932998657
1591371465.477453,5864,0.30170485377311707
1591371468.0582,5907,1.1392698287963867
1591371473.239167,5990,0.42233535647392273
1591371486.161655,6200,0.6649481058120728
1591371487.3432927,6219,1.2371385097503662
1591371517.7463849,6574,0.6540426015853882
1591371525.464207,6699,0.662598729133606
1591371526.2045646,6711,0.727044939994812
1591371543.42007,6854,1.074521780014038
1591371550.3639138,6966,0.3443557620048523
1591371562.0446773,7155,0.6230290532112122
1591371584.504105,7382,0.26239272952079773
1591371589.3880475,7460,0.928095281124115
1591371589.5704343,7463,0.5215614438056946
1591371618.7119462,7798,0.8456446528434753
1591371620.8973916,7833,0.40769243240356445
1591371635.3569713,8066,1.0401740074157715
1591371650.7693202,8180,0.5703792572021484
1591371653.2830703,8221,0.6205154657363892
1591371662.0646105,8363,2.104022979736328
1591371670.6340818,8498,2.039191246032715
1591371671.2540329,8508,1.2964237928390503
1591371685.320713,8601,0.5481340289115906
1591371702.432631,8878,1.0556931495666504
1591371706.0034833,8935,0.4032790958881378
1591371734.313544,9260,1.3648195266723633
1591371755.8521805,9468,0.34558650851249695
1591371761.0884352,9554,2.1326708793640137
1591371761.8991897,9567,0.8058271408081055
1591371769.90505,9698,0.4984798729419708
1591371829.9275842,10399,0.640060305595398
1591371834.822997,10479,0.3416464328765869
1591371837.522651,10522,0.3335408568382263
1591371842.804979,10607,0.6062489151954651
1591371853.340583,10780,1.2874974012374878
1591371869.1179748,10902,0.2610510587692261
1591371869.3097003,10905,0.5735291838645935
1591371872.9927347,10966,0.7994784116744995
1591371876.359231,11020,0.4415357708930969
1591371881.4751928,11102,0.33006682991981506
1591371916.3343406,11532,0.6740798354148865
1591371918.437172,11566,0.6451929211616516
1591371925.7741914,11685,0.6823177337646484
1591371938.6717522,11759,0.3486906588077545
1591371951.6302896,11969,0.3483559787273407
1591371951.9355538,11974,1.2934213876724243
1591371972.2399733,12164,0.6167020201683044
1591371980.0198402,12290,1.0088247060775757
1591372024.5055208,12877,0.8103463053703308
1591372034.0826983,13034,0.7104218602180481
1591372044.1821995,13061,1.856644868850708
1591372085.2017648,13597,0.961155354976654
1591372086.5819857,13620,0.5603320002555847
1591372098.335472,13810,0.8835671544075012
1591372131.916011,14221,1.2840908765792847
1591372136.48558,14294,0.5913984179496765
1591372139.2401636,14338,0.5881460905075073
1591372154.3233075,14447,0.19620922207832336
1591372166.052459,14638,0.5430309772491455
1591372167.8823519,14668,0.696528971195221
1591372174.7954023,14779,0.18230561912059784
1591372189.047605,14873,0.8078731298446655
1591372234.5237675,15473,0.23073865473270416
1591372236.6465197,15507,0.7535805106163025
1591372261.261399,15764,0.4328922927379608
1591372283.020913,16116,0.3154307007789612
1591372304.0922263,16321,0.8972248435020447
1591372345.4461277,16857,0.18435585498809814
1591372358.5435574,17066,0.8602737784385681
1591372360.479271,17097,0.17880192399024963
1591372382.2813816,17317,0.6798897385597229
1591372383.5955234,17339,1.1815000772476196
1591372396.2800004,17543,0.3137052357196808
1591372405.6467917,17557,0.682123601436615
1591372477.3798268,18451,1.0256679058074951
1591372526.1081462,19116,0.45247918367385864
1591372529.408978,19169,0.6059347987174988
1591372560.024468,19531,0.21370849013328552
1591372566.7664888,19640,0.47951745986938477
1591372567.6432354,19654,0.152482271194458
1591372572.3829641,19731,0.7166122794151306
1591372597.039729,19995,0.7198525071144104
1591372600.5361521,20053,0.18977749347686768
1591372601.0795493,20062,0.4376237988471985
1591372605.813358,20138,0.2851138710975647
1591372612.3550534,20244,0.5904511213302612
1591372621.3012395,20252,1.0773768424987793
1591372625.6373603,20323,0.66622394323349
1591372632.8112445,20440,0.1630340814590454
1591372638.8856587,20539,0.5169404149055481
1591372641.2343552,20578,0.16892483830451965
1591372661.9349124,20779,0.2560822665691376
1591372662.1202865,20782,0.562612771987915
1591372666.6175904,20855,0.42586028575897217
1591372680.346525,21080,0.184031143784523
1591372684.296973,21144,0.1096375361084938
1591372698.0561967,21232,0.5384814143180847
1591372703.359517,21319,0.3584365248680115
1591372716.04764,21523,0.16453149914741516
1591372744.1323302,21848,0.2617020905017853
1591372776.84599,22245,0.322282075881958
1591372782.0739322,22330,0.21618883311748505
1591372783.7871168,22358,0.06470225006341934
1591372848.8930035,23138,0.16247889399528503
1591372849.5211856,23148,0.08940178900957108
1591372852.242205,23192,0.5607001185417175
1591372853.8721354,23218,0.254610151052475
1591372858.0327613,23286,0.18892335891723633
1591372862.5925179,23361,0.39987537264823914
1591372875.2112854,23427,0.6903194785118103
1591372882.0555074,23540,0.3068150579929352
1591372890.1653726,23670,0.10776978731155396
1591372890.8642936,23681,0.28116628527641296
1591372892.1176562,23701,0.09823742508888245
1591372915.2080135,23938,0.13198649883270264
1591372928.1802752,24147,0.05576112121343613
1591372936.5916266,24282,0.2720067501068115
1591372936.7100632,24284,0.45969143509864807
1591372947.4593213,24322,0.521637499332428
1591372965.7932281,24621,0.5709401369094849
1591372971.8371022,24719,0.6868985891342163
1591372972.3039923,24727,0.1237555667757988
1591372991.3772655,24901,0.18058398365974426
1591372993.385387,24934,0.44873443245887756
1591373021.5501301,25253,0.2795233130455017
1591373026.2366116,25332,0.3235882520675659
1591373029.840042,25391,0.40336933732032776
1591373064.0223973,25812,0.2513810992240906
1591373066.1994038,25847,0.22800447046756744
1591373070.761115,25921,0.6845948100090027
1591373102.5226276,26303,0.11970642954111099
1591373141.1955223,26797,0.13472239673137665
1591373141.2590377,26798,0.17513911426067352
1591373143.2086077,26829,0.03687957301735878
1591373170.7749262,27142,0.036562368273735046
1591373171.502212,27154,0.17257730662822723
1591373171.8032837,27159,0.12476680427789688
1591373178.792655,27274,0.04317529872059822
1591373201.572449,27505,0.31957483291625977
1591373207.5362103,27603,1.0592633485794067
1591373209.6324213,27638,0.09710253030061722
1591373221.0233507,27825,0.31206634640693665
1591373235.07703,27916,0.2084721177816391
1591373275.5266094,28438,0.6517636179924011
1591373282.001702,28543,0.3082262873649597
1591373316.6301944,28970,0.12301557511091232
1591373318.2179906,28996,0.15924358367919922
1591373322.25146,29062,0.3498978018760681
1591373330.874457,29201,0.5663655996322632
1591373343.2470522,29263,0.23530928790569305
1591373355.9876537,29471,0.18652932345867157
1591373357.0056207,29487,0.25950056314468384
1591373364.6970458,29611,0.17898526787757874
1591373386.692854,29829,0.11512496322393417
1591373397.3601394,30005,0.10406564921140671
1591373398.9547505,30031,0.2551532983779907
1591373416.4359994,30174,0.7814422845840454
1591373425.784033,30327,0.12480844557285309
1591373434.511491,30470,0.09857688844203949
1591373451.9126232,30612,0.3765413165092468
1591373457.6171901,30706,0.37064892053604126
1591373458.465598,30720,0.0856776237487793
1591373509.2277312,31406,0.1342538744211197
1591373511.5092971,31443,0.2062656730413437
1591373535.5255613,31696,0.28945890069007874
1591373546.9962704,31880,0.08067265897989273
1591373550.4336886,31936,0.2527024447917938
1591373563.1545062,32004,0.3893217444419861
1591373575.663835,32207,0.10714112967252731
1591373598.4243245,32435,0.4724896252155304
1591373605.0023484,32542,0.05932087078690529
1591373612.023373,32657,0.02427077293395996
1591373618.5594587,32762,0.396473228931427
1591373635.236354,32894,0.11138369143009186
1591373635.742892,32902,0.19480174779891968
1591373643.7959213,33034,0.15345227718353271
1591373652.7594056,33181,0.030332988128066063
1591373658.3843343,33271,0.48921987414360046
1591373671.1678197,33341,0.3213553726673126
1591373673.2692027,33375,0.09313389658927917
1591373674.960157,33403,0.22918014228343964
1591373695.3687816,33737,0.18823105096817017
1591373696.1114867,33749,0.18654577434062958
1591373705.8128333,33768,0.029738808050751686
1591373706.8276389,33785,0.1272573322057724
