Wall time,Step,Value
1582740044.7220013,42,70.71598815917969
1582740056.192799,167,75.97077941894531
1582740061.864476,229,78.44245147705078
1582740090.2284062,474,84.23448181152344
1582740095.9167426,536,83.14835357666016
1582740099.8568842,579,81.62744140625
1582740100.4907675,586,81.41705322265625
1582740104.8689275,634,83.2022705078125
1582740106.0685532,647,87.84431457519531
1582740117.2628849,714,71.92729949951172
1582740125.9129403,808,74.86982727050781
1582740144.8342774,1014,94.57598114013672
1582740179.3476157,1333,73.99021911621094
1582740184.1818163,1385,82.0225830078125
1582740184.8347664,1392,87.68305206298828
1582740194.1780713,1436,80.2440185546875
1582740217.7933512,1691,80.1114501953125
1582740221.736588,1734,78.5731201171875
1582740222.0141962,1737,79.09992980957031
1582740240.1469173,1877,75.75927734375
1582740243.85276,1917,77.5105209350586
1582740254.8646193,2036,70.30490112304688
1582740285.1384614,2307,62.924686431884766
1582740292.7184203,2389,59.206058502197266
1582740306.9805596,2485,67.796142578125
1582740307.0726929,2486,74.3948745727539
1582740325.3793173,2685,69.7936019897461
1582740362.8181906,3038,68.75851440429688
1582740385.4203746,3230,62.8754997253418
1582740386.8620384,3246,59.35270690917969
1582740392.1804838,3305,57.241207122802734
1582740426.0792935,3618,67.65428161621094
1582740426.2633197,3620,65.8135986328125
1582740430.9025722,3670,68.37352752685547
1582740444.8840272,3821,56.01856231689453
1582740462.6353345,3956,53.66487121582031
1582740501.493177,4317,64.43423461914062
1582740509.1766107,4400,49.955101013183594
1582740517.6266053,4492,56.470306396484375
1582740519.2020156,4509,49.53110122680664
1582740540.0394762,4676,58.122188568115234
1582740550.4162698,4788,60.05427169799805
1582740572.8303611,4971,67.80204772949219
1582740587.8749204,5134,62.79264450073242
1582740612.7311785,5345,58.46765899658203
1582740614.0476747,5359,53.61642837524414
1582740653.1191382,5723,48.59183883666992
1582740666.145051,5864,50.8724365234375
1582740670.1024084,5907,58.10459518432617
1582740683.1768231,5990,59.68479919433594
1582740702.5273614,6200,62.59389877319336
1582740704.2696283,6219,53.230743408203125
1582740742.4563446,6574,49.50639343261719
1582740759.4818454,6699,53.419498443603516
1582740760.615071,6711,62.20063781738281
1582740773.8264027,6854,61.422508239746094
1582740784.1365533,6966,56.07600021362305
1582740807.0659988,7155,45.37815856933594
1582740827.9304311,7382,50.98567199707031
1582740840.6699846,7460,56.68865966796875
1582740840.9529397,7463,59.689178466796875
1582740877.3957496,7798,56.590152740478516
1582740880.6220846,7833,54.908512115478516
1582740902.0992,8066,47.72649383544922
1582740918.0092516,8180,50.06623840332031
1582740921.8161638,8221,59.84443283081055
1582740934.9421778,8363,56.01493453979492
1582740952.9197578,8498,52.4127197265625
1582740953.8438406,8508,55.11161804199219
1582740962.4312766,8601,50.23758316040039
1582740993.577032,8878,55.15913772583008
1582740998.8259742,8935,54.742103576660156
1582741034.3651965,9260,47.446533203125
1582741053.4692447,9468,54.09581756591797
1582741066.934442,9554,54.902183532714844
1582741068.1296287,9567,52.780548095703125
1582741080.192721,9698,50.7017936706543
1582741155.7695107,10399,51.140010833740234
1582741163.1337793,10479,47.88212966918945
1582741167.0913775,10522,48.4653205871582
1582741180.473766,10607,53.38434600830078
1582741196.4023395,10780,51.5440788269043
1582741207.4052474,10902,49.496673583984375
1582741207.6821613,10905,54.20669937133789
1582741218.375739,10966,57.925628662109375
1582741223.2342098,11020,48.58275604248047
1582741230.6471705,11102,49.120574951171875
1582741274.798245,11532,44.504852294921875
1582741277.9024823,11566,51.292808532714844
1582741294.232276,11685,48.894222259521484
1582741301.022085,11759,54.406124114990234
1582741325.7602208,11969,51.56255340576172
1582741326.218604,11974,51.4996223449707
1582741343.7420084,12164,53.492618560791016
1582741355.3142602,12290,58.27093505859375
1582741420.1284416,12877,63.84005355834961
1582741440.0876915,13034,51.03373336791992
1582741442.5696561,13061,59.000003814697266
1582741497.616293,13597,50.927303314208984
1582741499.7269893,13620,52.351993560791016
1582741522.749846,13810,58.39326477050781
1582741566.2579832,14221,55.49156188964844
1582741572.9832196,14294,57.588565826416016
1582741577.0576234,14338,58.0774040222168
1582741592.5711894,14447,53.7608528137207
1582741610.178829,14638,53.36890411376953
1582741612.8942852,14668,59.4600715637207
1582741623.1560621,14779,52.46059036254883
1582741637.379559,14873,49.895503997802734
1582741698.3139243,15473,55.64530563354492
1582741706.8966045,15507,52.51436233520508
1582741730.5831306,15764,55.938995361328125
1582741768.348915,16116,55.09246826171875
1582741792.6004882,16321,53.928245544433594
1582741847.6729863,16857,62.782779693603516
1582741872.4363186,17066,61.52836227416992
1582741875.3507059,17097,53.32639694213867
1582741901.3286173,17317,56.32440185546875
1582741903.3903928,17339,64.88812255859375
1582741922.244998,17543,52.4050407409668
1582741923.5425258,17557,52.99489212036133
1582742022.7726614,18451,55.60505294799805
1582742094.1674712,19116,52.45038986206055
1582742098.9888551,19169,66.79226684570312
1582742137.3900776,19531,61.2663688659668
1582742147.4770594,19640,60.15329360961914
1582742148.7787583,19654,58.02469253540039
1582742161.602021,19731,64.81376647949219
1582742186.0503867,19995,56.95367431640625
1582742191.408179,20053,54.439857482910156
1582742192.2495487,20062,51.14059829711914
1582742204.7913487,20138,48.43158721923828
1582742214.6003768,20244,56.778968811035156
1582742215.3428552,20252,63.91857147216797
1582742221.8709662,20323,54.539485931396484
1582742238.1911798,20440,63.12724304199219
1582742247.292233,20539,61.90785598754883
1582742250.8477628,20578,59.721519470214844
1582742274.9173255,20779,60.49208450317383
1582742275.1999848,20782,53.708900451660156
1582742281.910406,20855,57.3800048828125
1582742302.605508,21080,59.43782043457031
1582742314.0551648,21144,63.06129455566406
1582742322.180781,21232,60.311031341552734
1582742330.1383443,21319,57.65263366699219
1582742354.4910758,21523,52.328495025634766
1582742389.941093,21848,66.87361907958984
1582742432.075718,22245,65.51913452148438
1582742439.8844578,22330,65.13748931884766
1582742442.4516482,22358,55.69184494018555
1582742525.4794617,23138,62.57164001464844
1582742526.4022768,23148,55.39101028442383
1582742530.386544,23192,55.9036865234375
1582742532.789694,23218,59.71345901489258
1582742544.6894934,23286,63.80565643310547
1582742551.600758,23361,59.533348083496094
1582742557.6867704,23427,63.587181091308594
1582742568.0789218,23540,62.56011199951172
1582742585.6550019,23670,64.8140640258789
1582742586.671069,23681,65.4837646484375
