Wall time,Step,Value
1582724418.865838,42,90.06775665283203
1582724500.4436421,167,95.91162872314453
1582724540.910488,229,97.23148345947266
1582724544.2227242,234,91.14539337158203
1582724569.9639049,273,90.03705596923828
1582724708.4478416,474,90.0426025390625
1582724749.194828,536,95.24859619140625
1582724777.375602,579,90.13976287841797
1582724781.9549007,586,89.96875762939453
1582724812.9280105,634,90.27347564697266
1582724821.3761842,647,91.41415405273438
1582724865.4070942,714,90.0016860961914
1582724927.3684292,808,91.20551300048828
1582725068.2361693,1014,90.01998901367188
1582725273.9220014,1333,90.00177001953125
1582725276.4976783,1337,90.1021728515625
1582725312.0146654,1385,90.00386810302734
1582725316.4927528,1392,90.0376968383789
1582725344.7924182,1436,89.9891128540039
1582725509.4746494,1691,92.0776596069336
1582725537.264411,1734,90.00818634033203
1582725539.1535547,1737,90.00421142578125
1582725633.7263005,1877,89.98570251464844
1582725659.1253903,1917,90.18999481201172
1582725734.6509128,2036,89.99418640136719
1582725838.784746,2199,90.0062026977539
1582725912.0383523,2307,90.07538604736328
1582725963.861878,2389,90.03010559082031
1582726025.0350044,2485,90.00353240966797
1582726025.6488721,2486,89.99835205078125
1582726033.3333216,2498,90.00849151611328
1582726151.0940642,2685,89.98585510253906
1582726378.342981,3038,90.00652313232422
1582726504.590229,3230,90.02649688720703
1582726514.767168,3246,89.97984313964844
1582726552.2021198,3305,89.9894027709961
1582726755.3699899,3618,90.80684661865234
1582726756.6160862,3620,90.0140380859375
1582726787.591783,3670,90.01428985595703
1582726832.3526366,3741,90.0859146118164
1582726878.3793154,3814,90.02900695800781
1582726882.7787993,3821,90.00638580322266
1582726968.0498745,3956,90.1084976196289
1582727199.9509025,4317,90.05001068115234
1582727252.2167122,4400,89.98405456542969
1582727310.316612,4492,90.00372314453125
1582727326.1504958,4509,90.02356719970703
1582727431.4290638,4676,90.0123519897461
1582727502.0747654,4788,89.98553466796875
1582727622.980083,4971,90.03520202636719
1582727726.1803334,5134,90.05479431152344
1582727860.221533,5345,89.97730255126953
1582727869.0933223,5359,90.04124450683594
1582728103.393235,5723,90.14702606201172
1582728197.386036,5864,89.98838806152344
1582728224.6100264,5907,90.01480865478516
1582728277.0651758,5990,90.68372344970703
1582728409.513939,6200,89.96998596191406
1582728421.2174623,6219,90.00691986083984
1582728465.2168057,6289,90.02804565429688
1582728649.7380424,6574,90.00067138671875
1582728728.8107626,6699,90.00801849365234
1582728736.2960615,6711,90.01602935791016
1582728832.0576065,6854,90.88735961914062
1582728902.8475378,6966,89.99700164794922
1582729022.0493524,7155,89.99432373046875
1582729170.6200385,7382,89.99378204345703
1582729219.9055202,7460,90.0006103515625
1582729221.7893372,7463,90.86872100830078
1582729252.2774425,7511,89.99308013916016
1582729438.3254857,7798,90.08969116210938
1582729460.6431768,7833,89.98433685302734
1582729560.048216,7991,89.98724365234375
1582729607.4068003,8066,90.61398315429688
1582729684.5530782,8180,90.02809143066406
1582729710.5506651,8221,90.02439880371094
1582729800.6814275,8363,89.99446868896484
1582729885.8761141,8498,89.99329376220703
1582729892.1059551,8508,90.00597381591797
1582729955.8350632,8601,89.99541473388672
1582730131.8209276,8878,89.9867172241211
1582730167.8482704,8935,90.2366943359375
1582730204.4317935,8993,90.02284240722656
1582730378.1436148,9260,91.13578033447266
1582730514.9782789,9468,90.12422180175781
1582730569.2949636,9554,91.05580139160156
1582730577.5254674,9567,90.00098419189453
1582730660.0098102,9698,90.00424194335938
1582730751.6272426,9843,90.01673126220703
1582730797.1212685,9907,89.99669647216797
1582731030.5965545,10276,90.02751922607422
1582731034.9567256,10283,89.98992919921875
1582731113.6225145,10399,89.99945068359375
1582731164.1311347,10479,90.01808166503906
1582731191.304024,10522,90.3150863647461
1582731245.2917964,10607,90.05175018310547
1582731354.2206068,10780,90.01425170898438
1582731436.3967304,10902,90.37483215332031
1582731438.3082416,10905,89.97007751464844
1582731476.8487606,10966,90.00920867919922
1582731481.8607478,10974,89.99935913085938
1582731510.8641648,11020,90.0040283203125
1582731562.723942,11102,89.9780044555664
1582731767.9339316,11419,90.00962829589844
1582731839.1884482,11532,90.02147674560547
1582731860.5340374,11566,90.2576904296875
1582731935.8492963,11685,90.0299072265625
1582731987.449464,11759,90.0386734008789
1582732120.29559,11969,90.09265899658203
1582732123.4534557,11974,90.0956039428711
1582732248.3331192,12164,90.18848419189453
1582732328.3161201,12290,90.01148223876953
1582732573.4050279,12671,90.00794982910156
1582732702.7112699,12877,90.41133880615234
1582732801.9192064,13034,91.79792785644531
1582732824.1279898,13061,90.02120208740234
1582733134.694605,13546,89.99547576904297
1582733167.1321547,13597,90.0565185546875
1582733181.6634936,13620,90.15434265136719
1582733302.0564723,13810,89.94783020019531
1582733566.975834,14221,90.00005340576172
1582733612.7251906,14294,89.9948959350586
1582733640.8048315,14338,90.5751724243164
1582733714.8954036,14447,89.97325897216797
1582733835.4285817,14638,90.01718139648438
1582733854.2877192,14668,89.99497985839844
1582733924.4091012,14779,91.18303680419922
1582733989.0170841,14873,90.01732635498047
1582734372.9694538,15473,89.9982681274414
1582734394.5215304,15507,90.02400207519531
1582734542.5552158,15740,89.99506378173828
1582734562.7966342,15764,90.01603698730469
1582734785.6091614,16116,90.05767059326172
1582734874.437054,16249,90.00059509277344
1582734920.077083,16321,90.08963775634766
1582735233.2334492,16809,89.98767852783203
1582735263.5266428,16857,90.9856948852539
1582735394.6509902,17066,89.98597717285156
1582735414.459915,17097,89.95347595214844
1582735559.6232,17317,90.00389862060547
1582735573.6258695,17339,90.00194549560547
1582735703.2964478,17543,89.95205688476562
1582735717.3087344,17557,90.02684783935547
1582736293.2354846,18451,90.05615997314453
1582736717.3761632,19116,90.34254455566406
1582736750.6659276,19169,89.98152923583984
1582736983.8516579,19531,89.98475646972656
1582737052.8840313,19640,90.01921844482422
1582737061.802941,19654,90.16314697265625
1582737110.4189582,19731,90.02508544921875
1582737187.8344455,19846,90.01995849609375
1582737281.4695168,19995,91.1836166381836
1582737318.022152,20053,90.01416778564453
1582737323.6079998,20062,90.01861572265625
1582737371.8353572,20138,89.98271942138672
1582737438.527905,20244,89.99362182617188
1582737448.614487,20252,90.14634704589844
1582737493.5863404,20323,90.01500701904297
1582737567.3697681,20440,90.00872802734375
1582737629.4036055,20539,90.040771484375
1582737630.010389,20540,90.01158142089844
1582737653.9999275,20578,90.32561492919922
1582737785.8598166,20779,90.22328186035156
1582737787.7437747,20782,90.0062026977539
1582737833.48469,20855,90.68571472167969
1582737976.1905692,21080,89.99870300292969
1582738016.2445195,21144,90.00072479248047
1582738076.7683163,21232,90.01570892333984
1582738131.4873147,21319,90.02436828613281
1582738176.6565392,21391,90.01554870605469
1582738260.5690625,21523,89.96780395507812
1582738471.4792814,21848,90.0406265258789
1582738728.587325,22245,89.9508285522461
1582738782.5908515,22330,90.11528778076172
1582738800.2333694,22358,89.98847198486328
1582738872.416962,22472,90.01241302490234
1582739109.8366091,22840,90.75111389160156
1582739303.5787213,23138,90.01144409179688
1582739309.9517126,23148,90.10125732421875
1582739337.5232372,23192,90.35054016113281
1582739353.9610822,23218,90.00279235839844
1582739396.7964008,23286,90.00081634521484
1582739444.4775653,23361,90.00064849853516
1582739491.3650491,23427,90.56015014648438
1582739561.9954798,23540,90.4640121459961
1582739644.238109,23670,90.1129379272461
1582739651.1988294,23681,89.9869155883789
1582739663.6837611,23701,89.98577117919922
1582739818.5161479,23938,90.10667419433594
1582739950.625156,24147,90.1122817993164
1582740035.5170128,24282,89.94088745117188
1582740036.853643,24284,90.03456115722656
1582740065.919415,24322,90.31582641601562
1582740080.4418082,24345,90.70337677001953
1582740254.7978532,24621,89.99322509765625
1582740316.7093394,24719,90.028564453125
1582740321.789796,24727,89.99929809570312
1582740436.5913215,24901,90.22746276855469
1582740457.5127153,24934,89.99352264404297
1582740504.2857988,25008,90.00147247314453
1582740664.0448296,25253,89.97604370117188
1582740713.9289083,25332,90.01748657226562
1582740751.1762044,25391,90.01224517822266
1582741022.60462,25812,90.25003814697266
1582741044.6932683,25847,90.0715560913086
1582741091.1876807,25921,90.05354309082031
1582741183.309603,26066,90.21267700195312
1582741244.7881107,26155,90.01634216308594
1582741337.9966366,26303,89.68978118896484
1582741443.6098232,26470,90.04122924804688
1582741655.7303593,26797,90.03114318847656
