Wall time,Step,Value
1602265446.1830294,808,92.6365966796875
1602265497.279719,1014,92.68815612792969
1602265582.9641945,1333,91.8415756225586
1602265595.874241,1385,89.82353210449219
1602265597.616609,1392,90.87420654296875
1602265615.236196,1436,92.70960235595703
1602265678.4261546,1691,93.27934265136719
1602265689.0769448,1734,91.89270782470703
1602265689.8271189,1737,89.4250259399414
1602265731.4659786,1877,89.20503997802734
1602265741.3613186,1917,92.52981567382812
1602265770.8298378,2036,91.13256072998047
1602265844.9427922,2307,87.7401123046875
1602265865.2900648,2389,86.98563385009766
1602265896.1448314,2485,89.63664245605469
1602265896.3893108,2486,87.1124267578125
1602265945.788157,2685,87.24858093261719
1602266040.4782019,3038,84.5865478515625
1602266095.1561635,3230,83.68338775634766
1602266099.1319318,3246,82.8768081665039
1602266113.724729,3305,82.76742553710938
1602266198.555836,3618,79.42796325683594
1602266199.0602047,3620,82.15685272216797
1602266211.456389,3670,78.72533416748047
1602266249.0072463,3821,78.24330139160156
1602266289.629118,3956,78.90341186523438
1602266386.2990925,4317,76.09922790527344
1602266406.832372,4400,72.80290222167969
1602266429.6986337,4492,73.61540222167969
1602266433.907724,4509,79.95938110351562
1602266482.3989406,4676,80.22721099853516
1602266510.1564982,4788,74.2078857421875
1602266562.7591145,4971,78.75318145751953
1602266603.1884053,5134,83.7995834350586
1602266662.6636932,5345,79.75263214111328
1602266666.1345649,5359,79.139404296875
1602266763.7869284,5723,68.2334213256836
1602266798.7036128,5864,74.24170684814453
1602266809.3532164,5907,63.72801208496094
1602266837.361472,5990,66.59195709228516
1602266889.359483,6200,72.36225128173828
1602266894.065068,6219,77.7432632446289
1602266989.321391,6574,73.21802520751953
1602267027.8730164,6699,61.897064208984375
1602267030.8206224,6711,72.13933563232422
1602267066.2651937,6854,62.81631851196289
1602267094.0853984,6966,67.0317153930664
1602267148.4150321,7155,69.51641082763672
1602267204.8656504,7382,60.33999252319336
1602267231.4349701,7460,68.87212371826172
1602267232.1696448,7463,69.81282043457031
1602267322.5474827,7798,60.767677307128906
1602267331.1521332,7833,66.17906951904297
1602267388.92866,8066,59.5815544128418
1602267424.5753698,8180,62.53028106689453
1602267434.6985126,8221,69.21880340576172
1602267469.9767559,8363,67.83468627929688
1602267510.7972488,8498,67.22850799560547
1602267513.2864149,8508,64.91488647460938
1602267536.3343475,8601,63.14741897583008
1602267612.3310177,8878,56.81305694580078
1602267626.4474092,8935,59.10072326660156
1602267714.414957,9260,66.27507781982422
1602267766.0140145,9468,59.11350631713867
1602267794.6939638,9554,56.9605712890625
1602267797.8993678,9567,62.397735595703125
1602267830.3535078,9698,63.0665283203125
1602268018.8085122,10399,64.2343521118164
1602268038.6994193,10479,58.3902473449707
1602268049.3635914,10522,62.358299255371094
1602268077.868919,10607,64.42704772949219
1602268120.667541,10780,67.33451843261719
1602268151.0374968,10902,61.286216735839844
1602268151.779306,10905,62.69014358520508
1602268174.2630022,10966,57.60951614379883
1602268187.6608107,11020,66.96053314208984
1602268207.9382555,11102,62.46605682373047
1602268322.1306334,11532,63.382511138916016
1602268330.5607615,11566,59.705726623535156
1602268367.4823368,11685,65.32599639892578
1602268385.8525152,11759,67.2427749633789
1602268445.3387237,11969,59.178367614746094
1602268446.5836766,11974,60.65592956542969
1602268493.6888661,12164,65.16368865966797
1602268524.9467247,12290,58.10063171386719
1602268685.1978312,12877,59.679691314697266
1602268731.4301813,13034,63.0205192565918
1602268738.1266537,13061,58.34968185424805
1602268878.181029,13597,65.9293441772461
1602268883.8553956,13620,69.41354370117188
1602268938.2410133,13810,66.19786834716797
1602269047.528108,14221,64.05626678466797
1602269065.5311537,14294,66.43431091308594
1602269076.417008,14338,62.561981201171875
1602269110.904017,14447,59.757225036621094
1602269158.2465558,14638,60.01396560668945
1602269165.6958582,14668,61.05910110473633
1602269193.3598225,14779,65.97886657714844
1602269224.0412679,14873,62.830474853515625
1602269380.242284,15473,60.749542236328125
1602269396.0982375,15507,65.91315460205078
1602269459.8586729,15764,64.71334838867188
1602269554.477437,16116,56.70369338989258
1602269612.5897048,16321,67.74951934814453
1602269752.6877098,16857,71.9718246459961
1602269811.8581424,17066,61.69242477416992
1602269819.5140357,17097,65.40897369384766
1602269881.490935,17317,72.09324645996094
1602269886.983578,17339,67.0539779663086
1602269937.5892184,17543,73.14019775390625
1602269941.086442,17557,72.62435150146484
1602270185.1108437,18451,68.34688568115234
1602270365.1500533,19116,63.984825134277344
1602270378.3043425,19169,65.31752014160156
1602270475.5242567,19531,66.56238555908203
1602270502.5150778,19640,69.87989044189453
1602270505.9680629,19654,80.51570129394531
1602270532.409416,19731,70.05433654785156
1602270597.868871,19995,67.77461242675781
1602270612.3028836,20053,67.72850799560547
1602270614.5607092,20062,68.68136596679688
1602270640.9102318,20138,73.4498519897461
1602270667.1972113,20244,80.24537658691406
1602270669.1799946,20252,77.1510009765625
1602270686.798771,20323,77.1603775024414
1602270723.3253963,20440,67.1530532836914
1602270747.8343234,20539,68.0757827758789
1602270757.5123444,20578,64.91832733154297
1602270814.8953795,20779,78.07234954833984
1602270815.6451213,20782,77.19950103759766
1602270833.7539573,20855,75.43403625488281
1602270889.5889983,21080,80.04117584228516
1602270912.8139553,21144,74.16708374023438
1602270934.6482558,21232,78.37633514404297
1602270956.2355552,21319,73.8588638305664
1602271014.2079546,21523,75.98589324951172
1602271102.1171958,21848,75.70169830322266
1602271207.9579163,22245,76.83041381835938
1602271228.9694812,22330,75.59586334228516
1602271235.9071894,22358,71.74005126953125
1602271444.4364817,23138,75.22608947753906
1602271446.9205675,23148,76.47168731689453
1602271457.8408167,23192,82.17597198486328
1602271464.2648177,23218,75.9467544555664
1602271488.5974567,23286,70.73755645751953
1602271507.3157308,23361,71.45948028564453
1602271523.64536,23427,75.10116577148438
1602271551.7779381,23540,72.30626678466797
1602271591.446631,23670,77.6514663696289
1602271594.1832488,23681,79.24467468261719
1602271599.1680236,23701,81.40856170654297
1602271665.3246043,23938,73.27383422851562
1602271716.9958384,24147,70.47953796386719
1602271750.509264,24282,82.63462829589844
1602271751.0011644,24284,70.9053955078125
1602271767.83691,24322,73.08688354492188
1602271841.9629297,24621,76.347412109375
1602271873.64623,24719,76.5672836303711
1602271875.6451776,24727,83.5594482421875
1602271918.7123914,24901,75.73573303222656
1602271926.9135838,24934,73.43639373779297
1602272013.4036627,25253,68.54386138916016
1602272033.0790427,25332,73.21581268310547
1602272055.0634913,25391,83.1224594116211
1602272167.0463758,25812,71.82760620117188
1602272175.706539,25847,80.36849975585938
1602272194.0368936,25921,82.61054229736328
1602272296.4205027,26303,79.8567886352539
1602272433.8501961,26797,74.7802963256836
1602272434.110374,26798,78.09146881103516
1602272441.8651445,26829,79.62982177734375
1602272526.8522875,27142,84.62091827392578
1602272529.8142316,27154,78.55085754394531
1602272531.0766385,27159,80.28707885742188
1602272559.565791,27274,80.48666381835938
1602272624.2608037,27505,81.57661437988281
1602272648.6072958,27603,79.1732177734375
1602272657.2369936,27638,82.21517944335938
1602272711.1468108,27825,82.81649017333984
1602272733.7061193,27916,78.64007568359375
1602272870.7517686,28438,80.0936050415039
1602272904.2488968,28543,81.84626770019531
1602273017.5789995,28970,81.13888549804688
1602273024.0627882,28996,84.18795013427734
1602273040.42645,29062,83.35408020019531
1602273074.9403934,29201,80.17941284179688
1602273097.836145,29263,78.43132019042969
1602273149.4918847,29471,87.03398895263672
1602273153.4496017,29487,77.53502655029297
1602273191.8257565,29611,82.72603607177734
1602273245.871336,29829,87.63838195800781
1602273297.0100214,30005,82.19123840332031
1602273303.4657712,30031,72.92455291748047
